id,title,original_title,overview,original_language,adult,popularity,release_date,vote_average,vote_count
76494,What to Expect When You're Expecting,What to Expect When You're Expecting,"Challenges of impending parenthood turn the lives of five couples upside down. Two celebrities are unprepared for the surprise demands of pregnancy; hormones wreak havoc on a baby-crazy author, while her husband tries not to be outdone by his father, who's expecting twins with his young trophy wife; a photographer's husband isn't sure about his wife's adoption plans; a one-time hook-up results in a surprise pregnancy for rival food-truck owners.",en,False,4.8089,2012-05-17,6.005,1869.0
76122,Marvel One-Shot: The Consultant,Marvel One-Shot: The Consultant,"Agent Coulson informs Agent Sitwell that the World Security Council wishes Emil Blonsky to be released from prison to join the Avengers Initiative. As Nick Fury doesn't want to release Blonsky, the two agents decide to send a patsy to sabotage the meeting...",en,False,3.6906,2011-09-13,6.3,633.0
75761,John Dies at the End,John Dies at the End,"A new drug promises out-of-body experiences, but users are coming back changed forever, and an otherworldly invasion of Earth is underway.",en,False,2.5629,2013-01-25,6.251,737.0
75258,Secret of the Wings,Secret of the Wings,Tinkerbell wanders into the forbidden Winter woods and meets Periwinkle. Together they learn the secret of their wings and try to unite the warm fairies and the winter fairies to help Pixie Hollow.,en,False,9.1438,2012-08-17,7.274,1395.0
73529,Mardock Scramble: The First Compression,マルドゥック・スクランブル 圧縮,"Rune Ballot is a down-and-out teen prostitute in Mardock City. One day, she's picked up by an ambitious casino manager named Shell who gives her everything she could want. Renewed by a false innocence, a false past, and now the false life Shell has given her, Ballot feels grateful. However, she can't help but be curious about why he's done so much for her, so she does some research about his past on a computer. This turns out to be a mistake which will change her life greatly. When Shell finds out what she's done, he attempts to burn her to death by blowing up her car.",ja,False,1.6465,2010-11-06,6.864,125.0
66163,Iron Angels,天使行動,"Yeung’s poppy fields are torched by a law enforcement task force, she retaliates by ordering police officials assassinated. The Angels break into Yeung’s corporate offices, eventually tracing her headquarters. After Alex Fong’s character is captured and held by Yeung, the Angels mount an assault to rescue him. A complex sub-plot involving an armored car bullion robbery eventually leads the Angels to a final showdown with Yeung and her men.",cn,False,2.6272,1987-03-10,6.7,38.0
62610,The Working Girls,The Working Girls,"A painter, a stripper and a newcomer with no money and a math degree... Three young, ambitious roommates navigating the eccentric and dangerous underworld of 1970s Los Angeles to achieve financial independence",en,False,1.5893,1974-10-05,4.846,13.0
55721,Bridesmaids,Bridesmaids,"Annie's life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as Lillian's maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, she’ll show Lillian and her bridesmaids just how far you’ll go for someone you love.",en,False,9.1353,2011-05-13,6.51,4729.0
50839,Margin Call,Margin Call,"Set in the high-stakes world of the financial industry, involving the key players at an investment firm during one perilous 24-hour period in the early stages of the 2008 financial crisis. An entry-level analyst unlocks information that could prove to be the downfall of the firm.",en,False,9.5556,2011-09-28,6.861,2134.0
49948,Fantasia 2000,Fantasia 2000,"Blending lively music and brilliant animation, this sequel to the original 'Fantasia' restores 'The Sorcerer's Apprentice' and adds seven new shorts.",en,False,10.9616,2000-01-01,6.973,1384.0
49530,In Time,In Time,"In the not-too-distant future, the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest struggle to negotiate for their immortality. A poor young man who suddenly comes into a fortune of time finds himself on the run from a corrupt police force known as the ""time keepers"".",en,False,17.0616,2011-10-27,6.971,12292.0
43949,Flipped,Flipped,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",en,False,11.0325,2010-08-06,8.0,3369.0
42329,The Valley of Gwangi,The Valley of Gwangi,"A turn of the century wild west show struggling to make a living in Mexico comes into the possession of a tiny prehistoric horse. This leads to an expedition to the Forbidden Valley where they discover living dinosaurs. They capture one and take it back to be put on display, leading to inevitable mayhem.",en,False,2.1561,1969-07-19,7.1,166.0
37903,The White Ribbon,Das weiße Band - Eine deutsche Kindergeschichte,An aged tailor recalls his life as the schoolteacher of a small village in Northern Germany that was struck by a series of strange events in the year leading up to WWI.,de,False,4.0892,2009-09-24,7.473,1159.0
29559,Murder-Set-Pieces,Murder-Set-Pieces,"A ferocious, misogynistic, and morally deprived serial killer is active in Las Vegas. Obsessed with the collapse of the Twin Towers, and with Nazi tendencies, he even targets underage girls.",en,False,2.3813,2004-12-04,3.934,99.0
29427,The Crazies,The Crazies,Four friends find themselves trapped in their small hometown after they discover their friends and neighbors going quickly and horrifically insane.,en,False,6.3294,2010-02-26,6.31,2325.0
28808,Detective Conan: The Last Wizard of the Century,名探偵コナン 世紀末の魔術師,"Kaitou Kid dares to challenge the police once more, setting his sights on the Russian Imperial Easter Egg. With the date, time, and place, the Osaka police force scrambles to stop him. But this time, Kid may have bitten off more than he can chew—Conan Edogawa, Heiji Hattori, and numerous others are also trying to get their hands on the jeweled egg.",ja,False,4.9597,1999-04-17,7.345,203.0
28609,Dragon Ball Z: Dead Zone,ドラゴンボールＺ オラの悟飯をかえせッ!!,"In order to wish for immortality and avenge his father, Garlic Jr. collects the dragon balls, kidnapping Goku's son Gohan in the process. Goku, Kami, Piccolo, and Krillin unite to rescue Gohan and save the world from being sucked into a dead zone.",ja,False,5.146,1989-07-15,6.85,625.0
25188,The Last Picture Show,The Last Picture Show,"High school seniors and best friends, Sonny and Duane, live in a dying Texas town. The handsome Duane is dating a local beauty, while Sonny is having an affair with the coach's wife. As graduation nears and both boys contemplate their futures, Duane eyes the army and Sonny takes over a local business. Each struggles to figure out if he can escape this dead-end town and build a better life somewhere else.",en,False,3.6636,1971-10-03,7.605,783.0
24253,The Girl Who Played with Fire,Flickan som lekte med elden,"Mikael Blomkvist, publisher of Millennium magazine, has made his living exposing the crooked and corrupt practices of establishment Swedish figures. So when a young journalist approaches him with a meticulously researched thesis about sex trafficking in Sweden and those in high office who abuse underage girls, Blomkvist immediately throws himself into the investigation.",sv,False,4.396,2009-09-18,6.989,1823.0
22803,Law Abiding Citizen,Law Abiding Citizen,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,en,False,10.5394,2009-10-15,7.396,5771.0
21786,Cold Prey,Fritt vilt,"When one of them breaks a leg, five friends snowboarding in the Norwegian mountains take shelter in an abandoned ski lodge and soon realize they’re not alone.",no,False,2.9153,2006-10-13,6.251,471.0
21631,The Fallen Idol,The Fallen Idol,"Phillipe, the son of an ambassador in London, hero-worships his father's butler Baines. His perception of the man changes when he accidentally discovers the secret that Baines keeps and witnesses the consequences that adults' lies can cause.",en,False,2.0734,1948-09-30,7.186,199.0
21575,A Prophet,Un prophète,"Sentenced to six years in prison, Malik El Djebena is alone in the world and can neither read nor write. On his arrival at the prison, he seems younger and more brittle than the others detained there. At once he falls under the sway of a group of Corsicans who enforce their rule in the prison. As the 'missions' go by, he toughens himself and wins the confidence of the Corsican group.",fr,False,4.3145,2009-08-26,7.567,1754.0
19325,Bionicle: Mask of Light,Bionicle: Mask of Light,"With darkness encroaching on the island of Mata Nui, the only hope for the survival of the islanders rests with two Matoran villagers, who must find the seventh Toa and deliver to him the fabled Mask of Light.",en,False,2.3005,2003-09-15,6.0,180.0
17295,The Battle of Algiers,La battaglia di Algeri,"Paratrooper commander Colonel Mathieu, a former French Resistance fighter during World War II, is sent to Algeria to reinforce efforts to squelch the uprisings of the Algerian War. There he faces Ali la Pointe, a former petty criminal who, as the leader of the Algerian Front de Liberation Nationale, directs terror strategies against the colonial French government occupation. As each side resorts to ever-increasing brutality, no violent act is too unthinkable.",it,False,3.7621,1966-09-08,7.892,905.0
17006,I'm Gonna Git You Sucka,I'm Gonna Git You Sucka,"Jack Spade returns from the army in his old ghetto neighbourhood when his brother, June Bug, dies. Jack declares war on Mr. Big, powerful local crimelord. His army is led by John Slade, his childhood idol who used to fight bad guys in the 70s.",en,False,3.3581,1988-11-10,6.4,219.0
16614,Adventureland,Adventureland,"It's the summer of 1987, and recent college grad James Brennan can't wait to begin his long-anticipated dream trip to Europe. Unfortunately, James' plans come to a screeching halt when his parents announce that they are unable to subsidize his trip. Forced to take a job at the local amusement park, James prepares for the worst summer ever, until he finds love with a captivating co-worker named Em.",en,False,3.6374,2009-04-03,6.396,2389.0
16380,When Worlds Collide,When Worlds Collide,"When a group of astronomers calculate a star is on a course to slam into Earth, a few days before, it's accompanying planet will first pass close enough to the Earth to cause havoc on land and sea. They set about building a rocket so a few selected individuals can escape to the planet.",en,False,1.781,1951-09-14,6.4,210.0
15856,House on Haunted Hill,House on Haunted Hill,"Frederick Loren invites five strangers to the party of a lifetime and offers each of them $10,000 if they can stay the night in the reportedly haunted house. Armed with a gun for protection, each guest arrives in a hearse and will either leave in it much richer…Or dead.",en,False,3.7732,1959-01-01,6.8,621.0
15383,Army of Shadows,L'Armée des ombres,"Betrayed by an informant, Philippe Gerbier finds himself trapped in a torturous Nazi prison camp. Though Gerbier escapes to rejoin the Resistance in occupied Marseilles, France, and exacts his revenge on the informant, he must continue a quiet, seemingly endless battle against the Nazis in an atmosphere of tension, paranoia and distrust.",fr,False,2.9855,1969-09-10,7.88,761.0
42329,The Valley of Gwangi,The Valley of Gwangi,"A turn of the century wild west show struggling to make a living in Mexico comes into the possession of a tiny prehistoric horse. This leads to an expedition to the Forbidden Valley where they discover living dinosaurs. They capture one and take it back to be put on display, leading to inevitable mayhem.",en,False,2.1561,1969-07-19,7.1,166.0
37903,The White Ribbon,Das weiße Band - Eine deutsche Kindergeschichte,An aged tailor recalls his life as the schoolteacher of a small village in Northern Germany that was struck by a series of strange events in the year leading up to WWI.,de,False,4.0892,2009-09-24,7.473,1159.0
29559,Murder-Set-Pieces,Murder-Set-Pieces,"A ferocious, misogynistic, and morally deprived serial killer is active in Las Vegas. Obsessed with the collapse of the Twin Towers, and with Nazi tendencies, he even targets underage girls.",en,False,2.3813,2004-12-04,3.934,99.0
29427,The Crazies,The Crazies,Four friends find themselves trapped in their small hometown after they discover their friends and neighbors going quickly and horrifically insane.,en,False,6.3294,2010-02-26,6.31,2325.0
28808,Detective Conan: The Last Wizard of the Century,名探偵コナン 世紀末の魔術師,"Kaitou Kid dares to challenge the police once more, setting his sights on the Russian Imperial Easter Egg. With the date, time, and place, the Osaka police force scrambles to stop him. But this time, Kid may have bitten off more than he can chew—Conan Edogawa, Heiji Hattori, and numerous others are also trying to get their hands on the jeweled egg.",ja,False,4.9597,1999-04-17,7.345,203.0
28609,Dragon Ball Z: Dead Zone,ドラゴンボールＺ オラの悟飯をかえせッ!!,"In order to wish for immortality and avenge his father, Garlic Jr. collects the dragon balls, kidnapping Goku's son Gohan in the process. Goku, Kami, Piccolo, and Krillin unite to rescue Gohan and save the world from being sucked into a dead zone.",ja,False,5.146,1989-07-15,6.85,625.0
25188,The Last Picture Show,The Last Picture Show,"High school seniors and best friends, Sonny and Duane, live in a dying Texas town. The handsome Duane is dating a local beauty, while Sonny is having an affair with the coach's wife. As graduation nears and both boys contemplate their futures, Duane eyes the army and Sonny takes over a local business. Each struggles to figure out if he can escape this dead-end town and build a better life somewhere else.",en,False,3.6636,1971-10-03,7.605,783.0
24253,The Girl Who Played with Fire,Flickan som lekte med elden,"Mikael Blomkvist, publisher of Millennium magazine, has made his living exposing the crooked and corrupt practices of establishment Swedish figures. So when a young journalist approaches him with a meticulously researched thesis about sex trafficking in Sweden and those in high office who abuse underage girls, Blomkvist immediately throws himself into the investigation.",sv,False,4.396,2009-09-18,6.989,1823.0
22803,Law Abiding Citizen,Law Abiding Citizen,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,en,False,10.5394,2009-10-15,7.396,5771.0
21786,Cold Prey,Fritt vilt,"When one of them breaks a leg, five friends snowboarding in the Norwegian mountains take shelter in an abandoned ski lodge and soon realize they’re not alone.",no,False,2.9153,2006-10-13,6.251,471.0
21631,The Fallen Idol,The Fallen Idol,"Phillipe, the son of an ambassador in London, hero-worships his father's butler Baines. His perception of the man changes when he accidentally discovers the secret that Baines keeps and witnesses the consequences that adults' lies can cause.",en,False,2.0734,1948-09-30,7.186,199.0
21575,A Prophet,Un prophète,"Sentenced to six years in prison, Malik El Djebena is alone in the world and can neither read nor write. On his arrival at the prison, he seems younger and more brittle than the others detained there. At once he falls under the sway of a group of Corsicans who enforce their rule in the prison. As the 'missions' go by, he toughens himself and wins the confidence of the Corsican group.",fr,False,4.3145,2009-08-26,7.567,1754.0
19325,Bionicle: Mask of Light,Bionicle: Mask of Light,"With darkness encroaching on the island of Mata Nui, the only hope for the survival of the islanders rests with two Matoran villagers, who must find the seventh Toa and deliver to him the fabled Mask of Light.",en,False,2.3005,2003-09-15,6.0,180.0
17295,The Battle of Algiers,La battaglia di Algeri,"Paratrooper commander Colonel Mathieu, a former French Resistance fighter during World War II, is sent to Algeria to reinforce efforts to squelch the uprisings of the Algerian War. There he faces Ali la Pointe, a former petty criminal who, as the leader of the Algerian Front de Liberation Nationale, directs terror strategies against the colonial French government occupation. As each side resorts to ever-increasing brutality, no violent act is too unthinkable.",it,False,3.7621,1966-09-08,7.892,905.0
16614,Adventureland,Adventureland,"It's the summer of 1987, and recent college grad James Brennan can't wait to begin his long-anticipated dream trip to Europe. Unfortunately, James' plans come to a screeching halt when his parents announce that they are unable to subsidize his trip. Forced to take a job at the local amusement park, James prepares for the worst summer ever, until he finds love with a captivating co-worker named Em.",en,False,3.6374,2009-04-03,6.396,2389.0
16380,When Worlds Collide,When Worlds Collide,"When a group of astronomers calculate a star is on a course to slam into Earth, a few days before, it's accompanying planet will first pass close enough to the Earth to cause havoc on land and sea. They set about building a rocket so a few selected individuals can escape to the planet.",en,False,1.781,1951-09-14,6.4,210.0
15856,House on Haunted Hill,House on Haunted Hill,"Frederick Loren invites five strangers to the party of a lifetime and offers each of them $10,000 if they can stay the night in the reportedly haunted house. Armed with a gun for protection, each guest arrives in a hearse and will either leave in it much richer…Or dead.",en,False,3.7732,1959-01-01,6.8,621.0
15383,Army of Shadows,L'Armée des ombres,"Betrayed by an informant, Philippe Gerbier finds himself trapped in a torturous Nazi prison camp. Though Gerbier escapes to rejoin the Resistance in occupied Marseilles, France, and exacts his revenge on the informant, he must continue a quiet, seemingly endless battle against the Nazis in an atmosphere of tension, paranoia and distrust.",fr,False,2.9855,1969-09-10,7.88,761.0
14442,Ella Enchanted,Ella Enchanted,"Ella lives in a magical world in which each child, at the moment of their birth, is given a virtuous ""gift"" from a fairy godmother. Ella's so-called gift, however, is obedience. This birthright proves itself to be quite the curse once Ella finds herself in the hands of several unscrupulous characters whom she quite literally cannot disobey. Determined to gain control of her life and decisions, Ella sets off on a journey to find her fairy godmother who she hopes will lift the curse. The path, however, isn't easy -- Ella must outwit a slew of unpleasant obstacles including ogres, giants, wicked stepsisters, elves and Prince Charmont's evil uncle, who wants to take over the crown and rule the kingdom.",en,False,8.2417,2004-04-09,6.5,1994.0
14128,Cinderella II: Dreams Come True,Cinderella II: Dreams Come True,"As a newly crowned princess, Cinderella quickly learns that life at the Palace - and her royal responsibilities - are more challenging than she had imagined. In three heartwarming tales, Cinderella calls on her animal friends and her Fairy Godmother to help as she brings her own grace and charm to her regal role and discovers that being true to yourself is the best way to make your dreams come true.",en,False,9.3435,2002-02-23,6.123,1547.0
14001,Dead Silence,Dead Silence,"Jamie returns to his hometown in search of answers to his wife's murder, which occurred after receiving a weird package containing a ventriloquist dummy named Billy, which may be linked to the legend of ventriloquist Mary Shaw. Destined to find out the truth, Jamie goes to the town of Raven's Fair, where Shaw used to perform and is buried. But Jamie is in for more than he expected.",en,False,13.122,2007-03-16,6.452,2478.0
13944,Passengers,Passengers,"After a plane crash, a young therapist, Claire, is assigned by her mentor to counsel the flight's five survivors. When they share their recollections of the incident -- which some say include an explosion that the airline claims never happened -- Claire is intrigued by Eric, the most secretive of the passengers.",en,False,3.8791,2008-09-26,6.129,1023.0
13576,This Is It,This Is It,"A compilation of interviews, rehearsals and backstage footage of Michael Jackson as he prepared for his series of sold-out shows in London.",en,False,4.529,2009-10-28,7.361,1089.0
13398,Tokyo Godfathers,東京ゴッドファーザーズ,"On Christmas Eve, three homeless people living on the streets of Tokyo discover a newborn baby among the trash and set out to find its parents.",ja,False,6.007,2003-12-05,7.9,1539.0
12481,The Big Boss,唐山大兄,"Cheng is a young Chinese mainlander who moves in with his expatriate cousins to work at an ice factory in Thailand. He does this with a family promise never to get involved in any fights. However, when members of his family begin disappearing after meeting the management of the factory, the resulting mystery and pressures force him to break that vow and take on the villainy of the Big Boss.",zh,False,5.8179,1971-10-23,7.062,860.0
12208,Casino Royale,Casino Royale,"Sir James Bond is called back out of retirement to stop SMERSH. In order to trick SMERSH, James thinks up the ultimate plan - that every agent will be named 'James Bond'. One of the Bonds, whose real name is Evelyn Tremble is sent to take on Le Chiffre in a game of baccarat, but all the Bonds get more than they can handle.",en,False,7.8181,1967-04-18,5.3,837.0
11895,Police Academy 6: City Under Siege,Police Academy 6: City Under Siege,"Our favourite police men are called together to deal with a gang who rob banks and jewelers. Using their various talents as well as their extraordinary luck, the crooks stand no chance against our men and women in blue.",en,False,4.6829,1989-03-09,5.139,966.0
11697,The Man Who Shot Liberty Valance,The Man Who Shot Liberty Valance,"Questions arise when Senator Stoddard attends the funeral of a local man named Tom Doniphon in a small Western town. Flashing back, we learn Doniphon saved Stoddard, then a lawyer, when he was roughed up by a crew of outlaws terrorizing the town, led by Liberty Valance. As the territory's safety hung in the balance, Doniphon and Stoddard, two of the only people standing up to him, proved to be very important, but different, foes to Valance.",en,False,5.187,1962-04-13,7.821,1311.0
11647,Infernal Affairs II,無間道II,"In this prequel to the original, a bloody power struggle among the Triads coincides with the 1997 handover of Hong Kong, setting up the events of the first film.",cn,False,4.998,2003-10-01,7.3,481.0
11553,Millennium Mambo,千禧曼波,"In 2011, Vicky looks back on her life a decade earlier, recalling her turbulent relationship with her controlling boyfriend Hao Hao and her growing connection to a compassionate gangster amid the neon haze of Taipei's nightlife.",zh,False,2.8655,2001-10-31,7.0,255.0
11498,Dead Again,Dead Again,"In 1949, composer Roman Strauss is executed for the murder of his wife. In 1990s Los Angeles, a detective comes across a mute amnesiac woman who is somehow linked to the Strauss murder.",en,False,4.1913,1991-08-23,6.435,426.0
11330,Pusher 3,Pusher 3,"Milo is aging, he is planning his daughter's 25th birthday, and his shipment of heroin turns out to be 10,000 pills of ecstasy. When Milo tries to sell the pills anyway, all Hell breaks loose and his only chance is to ask for help from his ex-henchman and old friend Radovan.",da,False,9.6173,2005-08-22,7.158,434.0
11000,The Birdcage,The Birdcage,A gay cabaret owner and his drag queen partner agree to put up a false heterosexual front so that their son can introduce them to his fiancée's conservative parents.,en,False,5.8126,1996-03-03,7.047,1389.0
10874,Muppet Treasure Island,Muppet Treasure Island,"Young Jim Hawkins and his two best friends embark on a voyage across the high seas in search of buried treasure, but soon find that not everyone on board can be trusted.",en,False,3.0547,1996-02-16,6.7,473.0
10776,Little Shop of Horrors,Little Shop of Horrors,"Seymour Krelborn is a nerdy orphan working at Mushnik's; a flower shop in urban Skid Row. He harbors a crush on fellow co-worker, Audrey Fulquard, and is berated by Mr. Mushnik daily. One day, Seymour finds a very mysterious unidentified plant which he calls Audrey II. The plant seems to have a craving for blood and soon begins to sing for it’s supper.",en,False,7.0697,1986-12-19,6.986,1664.0
10637,Remember the Titans,Remember the Titans,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into champions.",en,False,8.6774,2000-09-29,7.659,3008.0
10567,Dinosaur,Dinosaur,An orphaned dinosaur raised by lemurs joins an arduous trek to a sancturary after a meteorite shower destroys his family home.,en,False,8.9934,2000-05-19,6.58,2783.0
10376,The Legend of 1900,La leggenda del pianista sull'oceano,"Musician Max Tooney goes to sell his prized Conn trumpet to a music shop, where he plays the instrument one last time. The shopkeeper recognises the song as one on a record matrix he found and asks who the piece is by. Tooney tells the story of an infant found abandoned in the first class dining room of the four-stacker ocean-liner SS Virginian on 1 January 1900. Danny Boodman, a coal-man from the boiler room, names the boy Danny Boodman T. D. Lemon 1900, after himself, the fruit crate the boy was found in, and the year, and raises him as his own.",it,False,9.5981,1998-10-28,8.242,2473.0
10322,Being There,Being There,"A simple-minded gardener named Chance has spent all his life in the Washington D.C. house of an old man. When the man dies, Chance is put out on the street with no knowledge of the world except what he has learned from television.",en,False,4.0016,1979-12-19,7.6,1145.0
10223,A Simple Plan,A Simple Plan,"Captivated by the lure of sudden wealth, the quiet rural lives of two brothers erupt into conflicts of greed, paranoia and distrust when over $4 million in cash is discovered at the remote site of a downed small airplane. Their simple plan to retain the money while avoiding detection opens a Pandora's box when the fear of getting caught triggers panicked behavior and leads to virulent consequences.",en,False,4.1807,1998-12-11,7.215,1105.0
10196,The Last Airbender,The Last Airbender,"A century has passed since the Fire Nation declared war on the other three nations of air, water, and earth in its attempt for global domination. Aang, the long-lost Avatar, is found by Water Tribe siblings Katara and Sokka and must learn to master water, earth, and fire bending to defeat the Fire Nation and restore balance to the world.",en,False,12.1385,2010-06-30,4.647,4314.0
10171,Voyager,Homo Faber,"April 1957: Rational engineer Faber's plane crashes in Mexico, where he learns that he became a father in 1938. He takes a ship from NYC to France and meets cute, young Sabeth. Is it fate?",de,False,1.7999,1991-03-21,6.191,55.0
10166,The Witches,The Witches,"While staying at a hotel in England with his grandmother, Helga, a young boy named Luke inadvertently spies on a convention of witches. The Grand High Witch reveals a plan to turn all children into mice via a magical formula. When they discover the eavesdropper, the witches test the formula on him. Now, with the help of Helga and hotel manager Mr Stringer, Luke the mouse must fight back against the witches.",en,False,6.1685,1990-05-25,6.942,1389.0
9836,Happy Feet,Happy Feet,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",en,False,12.5512,2006-11-16,6.23,5530.0
9725,Friday the 13th Part 2,Friday the 13th Part 2,"Five years after the horrible bloodbath at Camp Crystal Lake, new counselors roam the area, not sensing the ominous lurking presence that proves that the grisly legend is real.",en,False,6.0914,1981-05-01,6.192,1948.0
9511,Rabbit Without Ears 2,Zweiohrküken,"Two years have passed. There is a normal life, but handsome Ludo meets his old love, and Anna is very jealous...",de,False,2.7224,2009-11-24,5.76,279.0
8741,The Thin Red Line,The Thin Red Line,"The story of a group of men, an Army Rifle company called C-for-Charlie, who change, suffer, and ultimately make essential discoveries about themselves during the fierce World War II battle of Guadalcanal. It follows their journey, from the surprise of an unopposed landing, through the bloody and exhausting battles that follow, to the ultimate departure of those who survived.",en,False,7.7399,1998-12-23,7.439,3366.0
8697,Who Am I?,我是誰,"A group of covert CIA operatives trailing a potential new energy source are double-crossed by corrupt agent Morgan, who causes a helicopter crash in remote South Africa. The sole survivor, suffering severe amnesia, is nursed to recovery by a kindly native tribe who call him ""Whoami"" after the question he keeps asking. With the help of a mysterious reporter Christine, Whoami pieces together his past and tracks the turncoat agent and his criminal cohorts.",cn,False,7.6336,1998-01-17,7.153,1018.0
8689,Cannibal Holocaust,Cannibal Holocaust,A New York University professor returns from a rescue mission to the Amazon rainforest with the footage shot by a lost team of documentarians who were making a film about the area's local cannibal tribes.,it,False,17.8373,1980-02-07,6.249,1907.0
8195,Ronin,Ronin,"A briefcase with undisclosed contents – sought by Irish terrorists and the Russian mob – makes its way into criminals' hands. An Irish liaison assembles a squad of mercenaries, or 'ronin', and gives them the thorny task of recovering the case.",en,False,7.1311,1998-09-25,6.967,2725.0
8080,Suspect Zero,Suspect Zero,"A killer is on the loose, and an FBI agent sifts through clues and learns that the bloodthirsty felon's victims of choice are other serial killers.",en,False,3.8598,2004-08-27,5.536,391.0
8069,Barbarella,Barbarella,"In the far future, a highly sexual woman is tasked with finding and stopping the evil Durand-Durand. Along the way she encounters various unusual people.",en,False,5.0953,1968-10-10,6.002,860.0
7443,Chicken Run,Chicken Run,"The creators of Wallace & Gromit bring you an exciting and original story about a group of chickens determined to fly the coop–even if they can’t fly! It’s hardly poultry in motion when Rocky attempts to teach Ginger and her feathered friends to fly…but, with teamwork, determination and a little bit o’ cluck, the fearless flock plots one last attempt in a spectacular bid for freedom.",en,False,13.1809,2000-06-23,6.85,5470.0
6963,The Weather Man,The Weather Man,"A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive.",en,False,4.2698,2005-10-20,6.138,1109.0
6538,Charlie Wilson's War,Charlie Wilson's War,A Texas congressman sets a series of events in motion when he conspires with a CIA operative to aid Afghan mujahideen rebels fighting the Soviets.,en,False,5.1739,2007-12-19,6.546,1662.0
5910,Fireworks,HANA-BI,"Beleaguered police detective Nishi takes desperate measures to try and set things right in a world gone wrong. With his wife suffering from leukemia and his business partner paralyzed from a brutal gangster attack, Nishi borrows from a yakuza loan shark and then robs a bank to clear his debt.",ja,False,3.6994,1997-10-30,7.7,789.0
5236,Kiss Kiss Bang Bang,Kiss Kiss Bang Bang,A petty thief posing as an actor is brought to Los Angeles for an unlikely audition and finds himself in the middle of a murder investigation along with his high school dream girl and a detective who's been training him for his upcoming role...,en,False,5.4363,2005-09-14,7.158,3061.0
4929,Hang 'em High,Hang 'em High,"Marshall Jed Cooper survives a hanging, vowing revenge on the lynch mob that left him dangling. To carry out his oath for vengeance, he returns to his former job as a lawman. Before long, he's caught up with the nine men on his hit list and starts dispensing his own brand of Wild West justice.",en,False,6.7934,1968-04-12,6.856,863.0
3980,Critters,Critters,"Carnivorous aliens arrive unannounced at a Kansas family farm; two intergalactic bounty hunters soon follow, determined to blow them off the planet.",en,False,4.8183,1986-04-11,6.5,1129.0
3782,Ikiru,生きる,"Kanji Watanabe is a middle-aged man who has worked in the same monotonous bureaucratic position for decades. Learning he has cancer, he starts to look for the meaning of his life.",ja,False,14.3893,1952-10-09,8.305,1373.0
446354,The Post,The Post,A cover-up that spanned four U.S. Presidents pushed the country's first female newspaper publisher and a hard-driving editor to join an unprecedented battle between journalist and government. Inspired by true events.,en,False,14.8728,2017-12-22,7.005,4968.0
321528,Batman vs. Robin,Batman vs. Robin,"Damian Wayne is having a hard time coping with his father's ""no killing"" rule. Meanwhile, Gotham is going through hell with threats such as the insane Dollmaker, and the secretive Court of Owls.",en,False,3.527,2015-04-03,7.219,1010.0
19994,Jennifer's Body,Jennifer's Body,"Jennifer, a gorgeous, seductive cheerleader takes evil to a whole new level after she's possessed by a sinister demon. Now it's up to her best friend to stop Jennifer's reign of terror before it's too late.",en,False,11.4805,2009-09-18,5.998,4321.0
19901,Daybreakers,Daybreakers,"In the year 2019, a plague has transformed almost every human into a vampire. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vampires on a way to save humankind.",en,False,6.3324,2010-01-06,6.286,2226.0
15969,The Return of Jafar,The Return of Jafar,"The evil Jafar escapes from the magic lamp as an all-powerful genie, ready to plot his revenge against Aladdin. From battling elusive villains atop winged horses, to dodging flames inside an exploding lava pit, it's up to Aladdin - with Princess Jasmine and the outrageously funny Genie by his side - to save the kingdom once and for all.",en,False,6.6024,1994-12-15,6.2,3471.0
12761,Autumn Sonata,Höstsonaten,"After a seven-year absence, Charlotte Andergast travels to Sweden to reunite with her daughter Eva. The pair have a troubled relationship: Charlotte sacrificed the responsibilities of motherhood for a career as a classical pianist. Over an emotional night, the pair reopen the wounds of the past. Charlotte gets another shock when she finds out that her mentally impaired daughter, Helena, is out of the asylum and living with Eva.",sv,False,4.2977,1978-10-08,8.0,716.0
